county_fips,time,t2m_mean_K
17115,2022-11-01,
17055,2022-11-01,
17023,2022-11-01,
17161,2022-11-01,
17093,2022-11-01,
17031,2022-11-01,
17059,2022-11-01,
17103,2022-11-01,
17037,2022-11-01,
17175,2022-11-01,
17001,2022-11-01,
17075,2022-11-01,
17053,2022-11-01,
17041,2022-11-01,
17163,2022-11-01,
17189,2022-11-01,
17171,2022-11-01,
17159,2022-11-01,
17129,2022-11-01,
17065,2022-11-01,
17193,2022-11-01,
17039,2022-11-01,
17155,2022-11-01,
17169,2022-11-01,
17177,2022-11-01,
17181,2022-11-01,
17091,2022-11-01,
17027,2022-11-01,
17085,2022-11-01,
17199,2022-11-01,
17125,2022-11-01,
17105,2022-11-01,
17191,2022-11-01,
17089,2022-11-01,
17069,2022-11-01,
17063,2022-11-01,
17109,2022-11-01,
17127,2022-11-01,
17073,2022-11-01,
17061,2022-11-01,
17157,2022-11-01,
17149,2022-11-01,
17203,2022-11-01,
17145,2022-11-01,
17087,2022-11-01,
17173,2022-11-01,
17051,2022-11-01,
17201,2022-11-01,
17141,2022-11-01,
17139,2022-11-01,
17017,2022-11-01,
17167,2022-11-01,
17179,2022-11-01,
17099,2022-11-01,
17183,2022-11-01,
17007,2022-11-01,
17137,2022-11-01,
17123,2022-11-01,
17079,2022-11-01,
17013,2022-11-01,
17121,2022-11-01,
17187,2022-11-01,
17197,2022-11-01,
17153,2022-11-01,
17119,2022-11-01,
17133,2022-11-01,
17003,2022-11-01,
17043,2022-11-01,
17165,2022-11-01,
17097,2022-11-01,
17117,2022-11-01,
17195,2022-11-01,
17107,2022-11-01,
17081,2022-11-01,
17101,2022-11-01,
17143,2022-11-01,
17019,2022-11-01,
17045,2022-11-01,
17021,2022-11-01,
17095,2022-11-01,
17111,2022-11-01,
17015,2022-11-01,
17047,2022-11-01,
17071,2022-11-01,
17077,2022-11-01,
17067,2022-12-01,
17025,2022-12-01,
17185,2022-12-01,
17113,2022-12-01,
17005,2022-12-01,
17009,2022-12-01,
17083,2022-12-01,
17147,2022-12-01,
17151,2022-12-01,
17011,2022-12-01,
17029,2022-12-01,
17131,2022-12-01,
17049,2022-12-01,
17035,2022-12-01,
17033,2022-12-01,
17057,2022-12-01,
17135,2022-12-01,
17115,2022-12-01,
17055,2022-12-01,
17023,2022-12-01,
17161,2022-12-01,
17093,2022-12-01,
17031,2022-12-01,
17059,2022-12-01,
17103,2022-12-01,
17037,2022-12-01,
17175,2022-12-01,
17001,2022-12-01,
17075,2022-12-01,
17053,2022-12-01,
17041,2022-12-01,
17163,2022-12-01,
17189,2022-12-01,
17171,2022-12-01,
17159,2022-12-01,
17129,2022-12-01,
17065,2022-12-01,
17193,2022-12-01,
17039,2022-12-01,
17155,2022-12-01,
17169,2022-12-01,
17177,2022-12-01,
17181,2022-12-01,
17091,2022-12-01,
17027,2022-12-01,
17085,2022-12-01,
17199,2022-12-01,
17125,2022-12-01,
17105,2022-12-01,
17191,2022-12-01,
17089,2022-12-01,
17069,2022-12-01,
17063,2022-12-01,
17109,2022-12-01,
17127,2022-12-01,
17073,2022-12-01,
17061,2022-12-01,
17157,2022-12-01,
17149,2022-12-01,
17203,2022-12-01,
17145,2022-12-01,
17087,2022-12-01,
17173,2022-12-01,
17051,2022-12-01,
17201,2022-12-01,
17141,2022-12-01,
17139,2022-12-01,
17017,2022-12-01,
17167,2022-12-01,
17179,2022-12-01,
17099,2022-12-01,
17183,2022-12-01,
17007,2022-12-01,
17137,2022-12-01,
17123,2022-12-01,
17079,2022-12-01,
17013,2022-12-01,
17121,2022-12-01,
17187,2022-12-01,
17197,2022-12-01,
17153,2022-12-01,
17119,2022-12-01,
17133,2022-12-01,
17003,2022-12-01,
17043,2022-12-01,
17165,2022-12-01,
17097,2022-12-01,
17117,2022-12-01,
17195,2022-12-01,
17107,2022-12-01,
17081,2022-12-01,
17101,2022-12-01,
17143,2022-12-01,
17019,2022-12-01,
17045,2022-12-01,
17021,2022-12-01,
17095,2022-12-01,
17111,2022-12-01,
17015,2022-12-01,
17047,2022-12-01,
17071,2022-12-01,
17077,2022-12-01,
17067,2023-01-01,
17025,2023-01-01,
17185,2023-01-01,
17113,2023-01-01,
17005,2023-01-01,
17009,2023-01-01,
17083,2023-01-01,
17147,2023-01-01,
17151,2023-01-01,
17011,2023-01-01,
17029,2023-01-01,
17131,2023-01-01,
17049,2023-01-01,
17035,2023-01-01,
17033,2023-01-01,
17057,2023-01-01,
17135,2023-01-01,
17115,2023-01-01,
17055,2023-01-01,
17023,2023-01-01,
17161,2023-01-01,
17093,2023-01-01,
17031,2023-01-01,
17059,2023-01-01,
17103,2023-01-01,
17037,2023-01-01,
17175,2023-01-01,
17001,2023-01-01,
17075,2023-01-01,
17053,2023-01-01,
17041,2023-01-01,
17163,2023-01-01,
17189,2023-01-01,
17171,2023-01-01,
17159,2023-01-01,
17129,2023-01-01,
17065,2023-01-01,
17193,2023-01-01,
17039,2023-01-01,
17155,2023-01-01,
17169,2023-01-01,
17177,2023-01-01,
17181,2023-01-01,
17091,2023-01-01,
17027,2023-01-01,
17085,2023-01-01,
17199,2023-01-01,
17125,2023-01-01,
17105,2023-01-01,
17191,2023-01-01,
17089,2023-01-01,
17069,2023-01-01,
17063,2023-01-01,
17109,2023-01-01,
17127,2023-01-01,
17073,2023-01-01,
17061,2023-01-01,
17157,2023-01-01,
17149,2023-01-01,
17203,2023-01-01,
17145,2023-01-01,
17087,2023-01-01,
17173,2023-01-01,
17051,2023-01-01,
17201,2023-01-01,
17141,2023-01-01,
17139,2023-01-01,
17017,2023-01-01,
17167,2023-01-01,
17179,2023-01-01,
17099,2023-01-01,
17183,2023-01-01,
17007,2023-01-01,
17137,2023-01-01,
17123,2023-01-01,
17079,2023-01-01,
17013,2023-01-01,
17121,2023-01-01,
17187,2023-01-01,
17197,2023-01-01,
17153,2023-01-01,
17119,2023-01-01,
17133,2023-01-01,
17003,2023-01-01,
17043,2023-01-01,
17165,2023-01-01,
17097,2023-01-01,
17117,2023-01-01,
17195,2023-01-01,
17107,2023-01-01,
17081,2023-01-01,
17101,2023-01-01,
17143,2023-01-01,
17019,2023-01-01,
17045,2023-01-01,
17021,2023-01-01,
17095,2023-01-01,
17111,2023-01-01,
17015,2023-01-01,
17047,2023-01-01,
17071,2023-01-01,
17077,2023-01-01,
17067,2023-02-01,
17025,2023-02-01,
17185,2023-02-01,
17113,2023-02-01,
17005,2023-02-01,
17009,2023-02-01,
17083,2023-02-01,
17147,2023-02-01,
17151,2023-02-01,
17011,2023-02-01,
17029,2023-02-01,
17131,2023-02-01,
17049,2023-02-01,
17035,2023-02-01,
17033,2023-02-01,
17057,2023-02-01,
17135,2023-02-01,
17115,2023-02-01,
17055,2023-02-01,
17023,2023-02-01,
17161,2023-02-01,
17093,2023-02-01,
17031,2023-02-01,
17059,2023-02-01,
17103,2023-02-01,
17037,2023-02-01,
17175,2023-02-01,
17001,2023-02-01,
17075,2023-02-01,
17053,2023-02-01,
17041,2023-02-01,
17163,2023-02-01,
17189,2023-02-01,
17171,2023-02-01,
17159,2023-02-01,
17129,2023-02-01,
17065,2023-02-01,
17193,2023-02-01,
17039,2023-02-01,
17155,2023-02-01,
17169,2023-02-01,
17177,2023-02-01,
17181,2023-02-01,
17091,2023-02-01,
17027,2023-02-01,
17085,2023-02-01,
17199,2023-02-01,
17125,2023-02-01,
17105,2023-02-01,
17191,2023-02-01,
17089,2023-02-01,
17069,2023-02-01,
17063,2023-02-01,
17109,2023-02-01,
17127,2023-02-01,
17073,2023-02-01,
17061,2023-02-01,
17157,2023-02-01,
17149,2023-02-01,
17203,2023-02-01,
17145,2023-02-01,
17087,2023-02-01,
17173,2023-02-01,
17051,2023-02-01,
17201,2023-02-01,
17141,2023-02-01,
17139,2023-02-01,
17017,2023-02-01,
17167,2023-02-01,
17179,2023-02-01,
17099,2023-02-01,
17183,2023-02-01,
17007,2023-02-01,
17137,2023-02-01,
17123,2023-02-01,
17079,2023-02-01,
17013,2023-02-01,
17121,2023-02-01,
17187,2023-02-01,
17197,2023-02-01,
17153,2023-02-01,
17119,2023-02-01,
17133,2023-02-01,
17003,2023-02-01,
17043,2023-02-01,
17165,2023-02-01,
17097,2023-02-01,
17117,2023-02-01,
17195,2023-02-01,
17107,2023-02-01,
17081,2023-02-01,
17101,2023-02-01,
17143,2023-02-01,
17019,2023-02-01,
17045,2023-02-01,
17021,2023-02-01,
17095,2023-02-01,
17111,2023-02-01,
17015,2023-02-01,
17047,2023-02-01,
17071,2023-02-01,
17077,2023-02-01,
17067,2023-03-01,
17025,2023-03-01,
17185,2023-03-01,
17113,2023-03-01,
17005,2023-03-01,
17009,2023-03-01,
17083,2023-03-01,
17147,2023-03-01,
17151,2023-03-01,
17011,2023-03-01,
17029,2023-03-01,
17131,2023-03-01,
17049,2023-03-01,
17035,2023-03-01,
17033,2023-03-01,
17057,2023-03-01,
17135,2023-03-01,
17115,2023-03-01,
17055,2023-03-01,
17023,2023-03-01,
17161,2023-03-01,
17093,2023-03-01,
17031,2023-03-01,
17059,2023-03-01,
17103,2023-03-01,
17037,2023-03-01,
17175,2023-03-01,
17001,2023-03-01,
17075,2023-03-01,
17053,2023-03-01,
17041,2023-03-01,
17163,2023-03-01,
17189,2023-03-01,
17171,2023-03-01,
17159,2023-03-01,
17129,2023-03-01,
17065,2023-03-01,
17193,2023-03-01,
17039,2023-03-01,
17155,2023-03-01,
17169,2023-03-01,
17177,2023-03-01,
17181,2023-03-01,
17091,2023-03-01,
17027,2023-03-01,
17085,2023-03-01,
17199,2023-03-01,
17125,2023-03-01,
17105,2023-03-01,
17191,2023-03-01,
17089,2023-03-01,
17069,2023-03-01,
17063,2023-03-01,
17109,2023-03-01,
17127,2023-03-01,
17073,2023-03-01,
17061,2023-03-01,
17157,2023-03-01,
17149,2023-03-01,
17203,2023-03-01,
17145,2023-03-01,
17087,2023-03-01,
17173,2023-03-01,
17051,2023-03-01,
17201,2023-03-01,
17141,2023-03-01,
17139,2023-03-01,
17017,2023-03-01,
17167,2023-03-01,
17179,2023-03-01,
17099,2023-03-01,
17183,2023-03-01,
17007,2023-03-01,
17137,2023-03-01,
17123,2023-03-01,
17079,2023-03-01,
17013,2023-03-01,
17121,2023-03-01,
17187,2023-03-01,
17197,2023-03-01,
17153,2023-03-01,
17119,2023-03-01,
17133,2023-03-01,
17003,2023-03-01,
17043,2023-03-01,
17165,2023-03-01,
17097,2023-03-01,
17117,2023-03-01,
17195,2023-03-01,
17107,2023-03-01,
17081,2023-03-01,
17101,2023-03-01,
17143,2023-03-01,
17019,2023-03-01,
17045,2023-03-01,
17021,2023-03-01,
17095,2023-03-01,
17111,2023-03-01,
17015,2023-03-01,
17047,2023-03-01,
17071,2023-03-01,
17077,2023-03-01,
17067,2023-04-01,
17025,2023-04-01,
17185,2023-04-01,
17113,2023-04-01,
17005,2023-04-01,
17009,2023-04-01,
17083,2023-04-01,
17147,2023-04-01,
17151,2023-04-01,
17011,2023-04-01,
17029,2023-04-01,
17131,2023-04-01,
17049,2023-04-01,
17035,2023-04-01,
17033,2023-04-01,
17057,2023-04-01,
17135,2023-04-01,
17115,2023-04-01,
17055,2023-04-01,
17023,2023-04-01,
17161,2023-04-01,
17093,2023-04-01,
17031,2023-04-01,
17059,2023-04-01,
17103,2023-04-01,
17037,2023-04-01,
17175,2023-04-01,
17001,2023-04-01,
17075,2023-04-01,
17053,2023-04-01,
17041,2023-04-01,
17163,2023-04-01,
17189,2023-04-01,
17171,2023-04-01,
17159,2023-04-01,
17129,2023-04-01,
17065,2023-04-01,
17193,2023-04-01,
17039,2023-04-01,
17155,2023-04-01,
17169,2023-04-01,
17177,2023-04-01,
17181,2023-04-01,
17091,2023-04-01,
17027,2023-04-01,
17085,2023-04-01,
17199,2023-04-01,
17125,2023-04-01,
17105,2023-04-01,
17191,2023-04-01,
17089,2023-04-01,
17069,2023-04-01,
17063,2023-04-01,
17109,2023-04-01,
17127,2023-04-01,
17073,2023-04-01,
17061,2023-04-01,
17157,2023-04-01,
17149,2023-04-01,
17203,2023-04-01,
17145,2023-04-01,
17087,2023-04-01,
17173,2023-04-01,
17051,2023-04-01,
17201,2023-04-01,
17141,2023-04-01,
17139,2023-04-01,
17017,2023-04-01,
17167,2023-04-01,
17179,2023-04-01,
17099,2023-04-01,
17183,2023-04-01,
17007,2023-04-01,
17137,2023-04-01,
17123,2023-04-01,
17079,2023-04-01,
17013,2023-04-01,
17121,2023-04-01,
17187,2023-04-01,
17197,2023-04-01,
17153,2023-04-01,
17119,2023-04-01,
17133,2023-04-01,
17003,2023-04-01,
17043,2023-04-01,
17165,2023-04-01,
17097,2023-04-01,
17117,2023-04-01,
17195,2023-04-01,
17107,2023-04-01,
17081,2023-04-01,
17101,2023-04-01,
17143,2023-04-01,
17019,2023-04-01,
17045,2023-04-01,
17021,2023-04-01,
17095,2023-04-01,
17111,2023-04-01,
17015,2023-04-01,
17047,2023-04-01,
17071,2023-04-01,
17077,2023-04-01,
17067,2023-05-01,
17025,2023-05-01,
17185,2023-05-01,
17113,2023-05-01,
17005,2023-05-01,
17009,2023-05-01,
17083,2023-05-01,
17147,2023-05-01,
17151,2023-05-01,
17011,2023-05-01,
17029,2023-05-01,
17131,2023-05-01,
17049,2023-05-01,
17035,2023-05-01,
17033,2023-05-01,
17057,2023-05-01,
17135,2023-05-01,
17115,2023-05-01,
17055,2023-05-01,
17023,2023-05-01,
17161,2023-05-01,
17093,2023-05-01,
17031,2023-05-01,
17059,2023-05-01,
17103,2023-05-01,
17037,2023-05-01,
17175,2023-05-01,
17001,2023-05-01,
17075,2023-05-01,
17053,2023-05-01,
17041,2023-05-01,
17163,2023-05-01,
17189,2023-05-01,
17171,2023-05-01,
17159,2023-05-01,
17129,2023-05-01,
17065,2023-05-01,
17193,2023-05-01,
17039,2023-05-01,
17155,2023-05-01,
17169,2023-05-01,
17177,2023-05-01,
17181,2023-05-01,
17091,2023-05-01,
17027,2023-05-01,
17085,2023-05-01,
17199,2023-05-01,
17125,2023-05-01,
17105,2023-05-01,
17191,2023-05-01,
17089,2023-05-01,
17069,2023-05-01,
17063,2023-05-01,
17109,2023-05-01,
17127,2023-05-01,
17073,2023-05-01,
17061,2023-05-01,
17157,2023-05-01,
17149,2023-05-01,
17203,2023-05-01,
17145,2023-05-01,
17087,2023-05-01,
17173,2023-05-01,
17051,2023-05-01,
17201,2023-05-01,
17141,2023-05-01,
17139,2023-05-01,
17017,2023-05-01,
17167,2023-05-01,
17179,2023-05-01,
17099,2023-05-01,
17183,2023-05-01,
17007,2023-05-01,
17137,2023-05-01,
17123,2023-05-01,
17079,2023-05-01,
17013,2023-05-01,
17121,2023-05-01,
17187,2023-05-01,
17197,2023-05-01,
17153,2023-05-01,
17119,2023-05-01,
17133,2023-05-01,
17003,2023-05-01,
17043,2023-05-01,
17165,2023-05-01,
17097,2023-05-01,
17117,2023-05-01,
17195,2023-05-01,
17107,2023-05-01,
17081,2023-05-01,
17101,2023-05-01,
17143,2023-05-01,
17019,2023-05-01,
17045,2023-05-01,
17021,2023-05-01,
17095,2023-05-01,
17111,2023-05-01,
17015,2023-05-01,
17047,2023-05-01,
17071,2023-05-01,
17077,2023-05-01,
17067,2023-06-01,
17025,2023-06-01,
17185,2023-06-01,
17113,2023-06-01,
17005,2023-06-01,
17009,2023-06-01,
17083,2023-06-01,
17147,2023-06-01,
17151,2023-06-01,
17011,2023-06-01,
17029,2023-06-01,
17131,2023-06-01,
17049,2023-06-01,
17035,2023-06-01,
17033,2023-06-01,
17057,2023-06-01,
17135,2023-06-01,
17115,2023-06-01,
17055,2023-06-01,
17023,2023-06-01,
17161,2023-06-01,
17093,2023-06-01,
17031,2023-06-01,
17059,2023-06-01,
17103,2023-06-01,
17037,2023-06-01,
17175,2023-06-01,
17001,2023-06-01,
17075,2023-06-01,
17053,2023-06-01,
17041,2023-06-01,
17163,2023-06-01,
17189,2023-06-01,
17171,2023-06-01,
17159,2023-06-01,
17129,2023-06-01,
17065,2023-06-01,
17193,2023-06-01,
17039,2023-06-01,
17155,2023-06-01,
17169,2023-06-01,
17177,2023-06-01,
17181,2023-06-01,
17091,2023-06-01,
17027,2023-06-01,
17085,2023-06-01,
17199,2023-06-01,
17125,2023-06-01,
17105,2023-06-01,
17191,2023-06-01,
17089,2023-06-01,
17069,2023-06-01,
17063,2023-06-01,
17109,2023-06-01,
17127,2023-06-01,
17073,2023-06-01,
17061,2023-06-01,
17157,2023-06-01,
17149,2023-06-01,
17203,2023-06-01,
17145,2023-06-01,
17087,2023-06-01,
17173,2023-06-01,
17051,2023-06-01,
17201,2023-06-01,
17141,2023-06-01,
17139,2023-06-01,
17017,2023-06-01,
17167,2023-06-01,
17179,2023-06-01,
17099,2023-06-01,
17183,2023-06-01,
17007,2023-06-01,
17137,2023-06-01,
17123,2023-06-01,
17079,2023-06-01,
17013,2023-06-01,
17121,2023-06-01,
17187,2023-06-01,
17197,2023-06-01,
17153,2023-06-01,
17119,2023-06-01,
17133,2023-06-01,
17003,2023-06-01,
17043,2023-06-01,
17165,2023-06-01,
17097,2023-06-01,
17117,2023-06-01,
17195,2023-06-01,
17107,2023-06-01,
17081,2023-06-01,
17101,2023-06-01,
17143,2023-06-01,
17019,2023-06-01,
17045,2023-06-01,
17021,2023-06-01,
17095,2023-06-01,
17111,2023-06-01,
17015,2023-06-01,
17047,2023-06-01,
17071,2023-06-01,
17077,2023-06-01,
17067,2023-07-01,
17025,2023-07-01,
17185,2023-07-01,
17113,2023-07-01,
17005,2023-07-01,
17009,2023-07-01,
17083,2023-07-01,
17147,2023-07-01,
17151,2023-07-01,
17011,2023-07-01,
17029,2023-07-01,
17131,2023-07-01,
17049,2023-07-01,
17035,2023-07-01,
17033,2023-07-01,
17057,2023-07-01,
17135,2023-07-01,
17115,2023-07-01,
17055,2023-07-01,
17023,2023-07-01,
17161,2023-07-01,
17093,2023-07-01,
17031,2023-07-01,
17059,2023-07-01,
17103,2023-07-01,
17037,2023-07-01,
17175,2023-07-01,
17001,2023-07-01,
17075,2023-07-01,
17053,2023-07-01,
17041,2023-07-01,
17163,2023-07-01,
17189,2023-07-01,
17171,2023-07-01,
17159,2023-07-01,
17129,2023-07-01,
17065,2023-07-01,
17193,2023-07-01,
17039,2023-07-01,
17155,2023-07-01,
17169,2023-07-01,
17177,2023-07-01,
17181,2023-07-01,
17091,2023-07-01,
17027,2023-07-01,
17085,2023-07-01,
17199,2023-07-01,
17125,2023-07-01,
17105,2023-07-01,
17191,2023-07-01,
17089,2023-07-01,
17069,2023-07-01,
17063,2023-07-01,
17109,2023-07-01,
17127,2023-07-01,
17073,2023-07-01,
17061,2023-07-01,
17157,2023-07-01,
17149,2023-07-01,
17203,2023-07-01,
17145,2023-07-01,
17087,2023-07-01,
17173,2023-07-01,
17051,2023-07-01,
17201,2023-07-01,
17141,2023-07-01,
17139,2023-07-01,
17017,2023-07-01,
17167,2023-07-01,
17179,2023-07-01,
17099,2023-07-01,
17183,2023-07-01,
17007,2023-07-01,
17137,2023-07-01,
17123,2023-07-01,
17079,2023-07-01,
17013,2023-07-01,
17121,2023-07-01,
17187,2023-07-01,
17197,2023-07-01,
17153,2023-07-01,
17119,2023-07-01,
17133,2023-07-01,
17003,2023-07-01,
17043,2023-07-01,
17165,2023-07-01,
17097,2023-07-01,
17117,2023-07-01,
17195,2023-07-01,
17107,2023-07-01,
17081,2023-07-01,
17101,2023-07-01,
17143,2023-07-01,
17019,2023-07-01,
17045,2023-07-01,
17021,2023-07-01,
17095,2023-07-01,
17111,2023-07-01,
17015,2023-07-01,
17047,2023-07-01,
17071,2023-07-01,
17077,2023-07-01,
17067,2023-08-01,
17025,2023-08-01,
17185,2023-08-01,
17113,2023-08-01,
17005,2023-08-01,
17009,2023-08-01,
17083,2023-08-01,
17147,2023-08-01,
17151,2023-08-01,
17011,2023-08-01,
17029,2023-08-01,
17131,2023-08-01,
17049,2023-08-01,
17035,2023-08-01,
17033,2023-08-01,
17057,2023-08-01,
17135,2023-08-01,
17115,2023-08-01,
17055,2023-08-01,
17023,2023-08-01,
17161,2023-08-01,
17093,2023-08-01,
17031,2023-08-01,
17059,2023-08-01,
17103,2023-08-01,
17037,2023-08-01,
17175,2023-08-01,
17001,2023-08-01,
17075,2023-08-01,
17053,2023-08-01,
17041,2023-08-01,
17163,2023-08-01,
17189,2023-08-01,
17171,2023-08-01,
17159,2023-08-01,
17129,2023-08-01,
17065,2023-08-01,
17193,2023-08-01,
17039,2023-08-01,
17155,2023-08-01,
17169,2023-08-01,
17177,2023-08-01,
17181,2023-08-01,
17091,2023-08-01,
17027,2023-08-01,
17085,2023-08-01,
17199,2023-08-01,
17125,2023-08-01,
17105,2023-08-01,
17191,2023-08-01,
17089,2023-08-01,
17069,2023-08-01,
17063,2023-08-01,
17109,2023-08-01,
17127,2023-08-01,
17073,2023-08-01,
17061,2023-08-01,
17157,2023-08-01,
17149,2023-08-01,
17203,2023-08-01,
17145,2023-08-01,
17087,2023-08-01,
17173,2023-08-01,
17051,2023-08-01,
17201,2023-08-01,
17141,2023-08-01,
17139,2023-08-01,
17017,2023-08-01,
17167,2023-08-01,
17179,2023-08-01,
17099,2023-08-01,
17183,2023-08-01,
17007,2023-08-01,
17137,2023-08-01,
17123,2023-08-01,
17079,2023-08-01,
17013,2023-08-01,
17121,2023-08-01,
17187,2023-08-01,
17197,2023-08-01,
17153,2023-08-01,
17119,2023-08-01,
17133,2023-08-01,
17003,2023-08-01,
17043,2023-08-01,
17165,2023-08-01,
17097,2023-08-01,
17117,2023-08-01,
17195,2023-08-01,
17107,2023-08-01,
17081,2023-08-01,
17101,2023-08-01,
17143,2023-08-01,
17019,2023-08-01,
17045,2023-08-01,
17021,2023-08-01,
17095,2023-08-01,
17111,2023-08-01,
17015,2023-08-01,
17047,2023-08-01,
17071,2023-08-01,
17077,2023-08-01,
17067,2023-09-01,
17025,2023-09-01,
17185,2023-09-01,
17113,2023-09-01,
17005,2023-09-01,
17009,2023-09-01,
17083,2023-09-01,
17147,2023-09-01,
17151,2023-09-01,
17011,2023-09-01,
17029,2023-09-01,
17131,2023-09-01,
17049,2023-09-01,
17035,2023-09-01,
17033,2023-09-01,
17057,2023-09-01,
17135,2023-09-01,
17115,2023-09-01,
17055,2023-09-01,
17023,2023-09-01,
17161,2023-09-01,
17093,2023-09-01,
17031,2023-09-01,
17059,2023-09-01,
17103,2023-09-01,
17037,2023-09-01,
17175,2023-09-01,
17001,2023-09-01,
17075,2023-09-01,
17053,2023-09-01,
17041,2023-09-01,
17163,2023-09-01,
17189,2023-09-01,
17171,2023-09-01,
17159,2023-09-01,
17129,2023-09-01,
17065,2023-09-01,
17193,2023-09-01,
17039,2023-09-01,
17155,2023-09-01,
17169,2023-09-01,
17177,2023-09-01,
17181,2023-09-01,
17091,2023-09-01,
17027,2023-09-01,
17085,2023-09-01,
17199,2023-09-01,
17125,2023-09-01,
17105,2023-09-01,
17191,2023-09-01,
17089,2023-09-01,
17069,2023-09-01,
17063,2023-09-01,
17109,2023-09-01,
17127,2023-09-01,
17073,2023-09-01,
17061,2023-09-01,
17157,2023-09-01,
17149,2023-09-01,
17203,2023-09-01,
17145,2023-09-01,
17087,2023-09-01,
17173,2023-09-01,
17051,2023-09-01,
17201,2023-09-01,
17141,2023-09-01,
17139,2023-09-01,
17017,2023-09-01,
17167,2023-09-01,
17179,2023-09-01,
17099,2023-09-01,
17183,2023-09-01,
17007,2023-09-01,
17137,2023-09-01,
17123,2023-09-01,
17079,2023-09-01,
17013,2023-09-01,
17121,2023-09-01,
17187,2023-09-01,
17197,2023-09-01,
17153,2023-09-01,
17119,2023-09-01,
17133,2023-09-01,
17003,2023-09-01,
17043,2023-09-01,
17165,2023-09-01,
17097,2023-09-01,
17117,2023-09-01,
17195,2023-09-01,
17107,2023-09-01,
17081,2023-09-01,
17101,2023-09-01,
17143,2023-09-01,
17019,2023-09-01,
17045,2023-09-01,
17021,2023-09-01,
17095,2023-09-01,
17111,2023-09-01,
17015,2023-09-01,
17047,2023-09-01,
17071,2023-09-01,
17077,2023-09-01,
17067,2023-10-01,
17025,2023-10-01,
17185,2023-10-01,
17113,2023-10-01,
17005,2023-10-01,
17009,2023-10-01,
17083,2023-10-01,
17147,2023-10-01,
17151,2023-10-01,
17011,2023-10-01,
17029,2023-10-01,
17131,2023-10-01,
17049,2023-10-01,
17035,2023-10-01,
17033,2023-10-01,
17057,2023-10-01,
17135,2023-10-01,
17115,2023-10-01,
17055,2023-10-01,
17023,2023-10-01,
17161,2023-10-01,
17093,2023-10-01,
17031,2023-10-01,
17059,2023-10-01,
17103,2023-10-01,
17037,2023-10-01,
17175,2023-10-01,
17001,2023-10-01,
17075,2023-10-01,
17053,2023-10-01,
17041,2023-10-01,
17163,2023-10-01,
17189,2023-10-01,
17171,2023-10-01,
17159,2023-10-01,
17129,2023-10-01,
17065,2023-10-01,
17193,2023-10-01,
17039,2023-10-01,
17155,2023-10-01,
17169,2023-10-01,
17177,2023-10-01,
17181,2023-10-01,
17091,2023-10-01,
17027,2023-10-01,
17085,2023-10-01,
17199,2023-10-01,
17125,2023-10-01,
17105,2023-10-01,
17191,2023-10-01,
17089,2023-10-01,
17069,2023-10-01,
17063,2023-10-01,
17109,2023-10-01,
17127,2023-10-01,
17073,2023-10-01,
17061,2023-10-01,
17157,2023-10-01,
17149,2023-10-01,
17203,2023-10-01,
17145,2023-10-01,
17087,2023-10-01,
17173,2023-10-01,
17051,2023-10-01,
17201,2023-10-01,
17141,2023-10-01,
17139,2023-10-01,
17017,2023-10-01,
17167,2023-10-01,
17179,2023-10-01,
17099,2023-10-01,
17183,2023-10-01,
17007,2023-10-01,
17137,2023-10-01,
17123,2023-10-01,
17079,2023-10-01,
17013,2023-10-01,
17121,2023-10-01,
17187,2023-10-01,
17197,2023-10-01,
17153,2023-10-01,
17119,2023-10-01,
17133,2023-10-01,
17003,2023-10-01,
17043,2023-10-01,
17165,2023-10-01,
17097,2023-10-01,
17117,2023-10-01,
17195,2023-10-01,
17107,2023-10-01,
17081,2023-10-01,
17101,2023-10-01,
17143,2023-10-01,
17019,2023-10-01,
17045,2023-10-01,
17021,2023-10-01,
17095,2023-10-01,
17111,2023-10-01,
17015,2023-10-01,
17047,2023-10-01,
17071,2023-10-01,
17077,2023-10-01,
17067,2023-11-01,
17025,2023-11-01,
17185,2023-11-01,
17113,2023-11-01,
17005,2023-11-01,
17009,2023-11-01,
17083,2023-11-01,
17147,2023-11-01,
17151,2023-11-01,
17011,2023-11-01,
17029,2023-11-01,
17131,2023-11-01,
17049,2023-11-01,
17035,2023-11-01,
17033,2023-11-01,
17057,2023-11-01,
17135,2023-11-01,
17115,2023-11-01,
17055,2023-11-01,
17023,2023-11-01,
17161,2023-11-01,
17093,2023-11-01,
